t_utc,true_label,pred_prob,pred_label,model_version,http_status,latency_s
2026-09-22T07:10:36Z,0,0.1062304330335809,0,2,200,0.345
2026-09-22T07:10:37Z,0,0.02421023074637678,0,2,200,0.386
2026-09-22T07:10:37Z,0,0.047093805926115555,0,2,200,0.373
2026-09-22T07:10:37Z,0,0.030414267518796025,0,2,200,0.354
2026-09-22T07:10:38Z,0,0.06725742517736645,0,2,200,0.353
2026-09-22T07:10:38Z,0,0.021536087290375292,0,2,200,0.368
2026-09-22T07:10:38Z,0,0.013968629634888687,0,2,200,0.366
2026-09-22T07:10:39Z,0,0.0655777160670333,0,4,200,0.349
2026-09-22T07:10:39Z,0,0.1646310371994464,0,2,200,0.358
2026-09-22T07:10:39Z,0,0.08349706695605047,0,2,200,0.358
2026-09-22T07:10:40Z,1,0.40857466893545163,0,2,200,0.365
2026-09-22T07:10:40Z,0,0.1019217937920104,0,2,200,0.388
2026-09-22T07:10:41Z,0,0.19832209975281145,0,2,200,0.369
2026-09-22T07:10:41Z,0,0.06223067679942763,0,2,200,0.357
2026-09-22T07:10:41Z,1,0.19322298102549154,0,2,200,0.353
2026-09-22T07:10:42Z,1,0.048932093227323434,0,2,200,0.352
2026-09-22T07:10:42Z,0,0.2637541419576141,0,2,200,0.348
2026-09-22T07:10:42Z,1,0.3245001340876545,0,2,200,0.350
2026-09-22T07:10:44Z,0,0.016065527431948296,0,2,200,1.371
2026-09-22T07:10:44Z,0,0.029518268489482483,0,2,200,0.358
2026-09-22T07:10:44Z,0,0.23873486502523728,0,4,200,0.353
2026-09-22T07:10:45Z,0,0.028835156968749796,0,2,200,0.350
2026-09-22T07:10:45Z,0,0.0310622415573198,0,2,200,0.356
2026-09-22T07:10:45Z,0,0.060729989421705516,0,2,200,0.345
2026-09-22T07:10:46Z,0,0.022972928106999895,0,2,200,0.357
2026-09-22T07:10:46Z,0,0.033266239539541796,0,2,200,0.358
2026-09-22T07:10:47Z,0,0.08676279595007612,0,4,200,0.355
2026-09-22T07:10:47Z,0,0.2077850803820075,0,2,200,0.350
2026-09-22T07:10:47Z,0,0.0294071176555159,0,2,200,0.394
2026-09-22T07:10:48Z,0,0.017791314176468655,0,2,200,0.361
2026-09-22T07:10:48Z,0,0.017222700825594947,0,2,200,0.355
2026-09-22T07:10:48Z,0,0.05905440892217939,0,2,200,0.368
2026-09-22T07:10:49Z,1,0.3911915744087691,0,2,200,0.344
2026-09-22T07:10:49Z,0,0.07074601352774049,0,4,200,0.360
2026-09-22T07:10:49Z,0,0.0135176220621785,0,2,200,0.363
2026-09-22T07:10:50Z,0,0.03635380716140299,0,2,200,0.363
2026-09-22T07:10:50Z,0,0.06091445549689052,0,4,200,0.377
2026-09-22T07:10:51Z,0,0.15742759102253848,0,2,200,0.384
2026-09-22T07:10:51Z,0,0.03395267269527047,0,2,200,0.352
2026-09-22T07:10:51Z,0,0.1709167118294663,0,4,200,0.349
2026-09-22T07:10:52Z,0,0.044086270744395,0,2,200,0.355
2026-09-22T07:10:52Z,0,0.18418348582439834,0,2,200,0.359
2026-09-22T07:10:52Z,0,0.05465738912230985,0,2,200,0.398
2026-09-22T07:10:53Z,0,0.057687748234724466,0,4,200,0.353
2026-09-22T07:10:53Z,0,0.1566962905417472,0,4,200,0.340
2026-09-22T07:10:53Z,1,0.07175098462269304,0,2,200,0.360
2026-09-22T07:10:54Z,0,0.20085299046007804,0,2,200,0.364
2026-09-22T07:10:54Z,0,0.06556472506767014,0,2,200,0.358
2026-09-22T07:10:55Z,1,0.1807449072796173,0,2,200,0.367
2026-09-22T07:10:55Z,0,0.03666700201767664,0,2,200,0.373
2026-09-22T07:10:55Z,0,0.18394773652487792,0,2,200,0.378
2026-09-22T07:10:56Z,0,0.1012222502735698,0,2,200,0.350
2026-09-22T07:10:56Z,0,0.10046999358809412,0,2,200,0.371
2026-09-22T07:10:56Z,1,0.2409091474343233,0,2,200,0.373
2026-09-22T07:10:57Z,0,0.03460210992049868,0,2,200,0.342
2026-09-22T07:10:57Z,0,0.05182996955394909,0,2,200,0.337
2026-09-22T07:10:57Z,0,0.36508649385507286,0,2,200,0.369
2026-09-22T07:10:58Z,1,0.3052971653226882,0,4,200,0.356
2026-09-22T07:10:58Z,1,0.1381089393218812,0,2,200,0.349
2026-09-22T07:10:59Z,1,0.27671706996718887,0,2,200,0.375
2026-09-22T07:10:59Z,0,0.0540140748414853,0,2,200,0.350
2026-09-22T07:10:59Z,0,0.024812295537688076,0,2,200,0.351
2026-09-22T07:11:00Z,0,0.030835071596552834,0,2,200,0.343
2026-09-22T07:11:00Z,1,0.04601270434684771,0,2,200,0.356
2026-09-22T07:11:00Z,0,0.17316908254980592,0,2,200,0.349
2026-09-22T07:11:01Z,0,0.06356526759577937,0,4,200,0.363
2026-09-22T07:11:01Z,0,0.10313639102011982,0,2,200,0.361
2026-09-22T07:11:01Z,0,0.03513205833866046,0,2,200,0.366
2026-09-22T07:11:02Z,0,0.015665022993914826,0,2,200,0.368
2026-09-22T07:11:02Z,0,0.1783125627318107,0,4,200,0.372
2026-09-22T07:11:03Z,0,0.019814305258879828,0,2,200,0.369
2026-09-22T07:11:03Z,0,0.1995017458136259,0,2,200,0.348
2026-09-22T07:11:03Z,0,0.038403658674218535,0,2,200,0.426
2026-09-22T07:11:04Z,0,0.2587332633023351,0,2,200,0.350
2026-09-22T07:11:04Z,0,0.05011480631930152,0,2,200,0.343
2026-09-22T07:11:04Z,0,0.3143799850802814,0,2,200,0.356
2026-09-22T07:11:05Z,0,0.05351860459454612,0,4,200,0.348
2026-09-22T07:11:05Z,0,0.17940380662426048,0,2,200,0.356
2026-09-22T07:11:05Z,0,0.0230320016993819,0,2,200,0.360
2026-09-22T07:11:06Z,1,0.14366109435275998,0,2,200,0.355
2026-09-22T07:11:06Z,0,0.060657263599214854,0,2,200,0.363
2026-09-22T07:11:06Z,1,0.27716724775563945,0,2,200,0.360
2026-09-22T07:11:07Z,0,0.1113970205973513,0,4,200,0.345
2026-09-22T07:11:07Z,1,0.1481004530819407,0,2,200,0.347
2026-09-22T07:11:08Z,0,0.02819253598990295,0,2,200,0.354
2026-09-22T07:11:08Z,0,0.08411838995475117,0,2,200,0.356
2026-09-22T07:11:08Z,0,0.4244292306950832,0,2,200,0.369
2026-09-22T07:11:09Z,0,0.036702217416041266,0,2,200,0.368
2026-09-22T07:11:09Z,1,0.46268649390098493,0,2,200,0.355
2026-09-22T07:11:09Z,0,0.030522391483040385,0,2,200,0.359
2026-09-22T07:11:10Z,0,0.015010655932174715,0,2,200,0.350
2026-09-22T07:11:10Z,0,0.09860126119856634,0,2,200,0.356
2026-09-22T07:11:10Z,0,0.05351860459454612,0,4,200,0.364
2026-09-22T07:11:11Z,0,0.039934761341505684,0,2,200,0.347
2026-09-22T07:11:11Z,0,0.044767826948517005,0,2,200,0.349
2026-09-22T07:11:11Z,0,0.1629736271341951,0,2,200,0.346
2026-09-22T07:11:12Z,0,0.5016241863379214,1,2,200,0.350
2026-09-22T07:11:12Z,1,0.272672184649941,0,2,200,0.346
2026-09-22T07:11:13Z,0,0.07108772376228145,0,2,200,0.355
2026-09-22T07:11:13Z,0,0.027749667575201493,0,2,200,0.358
2026-09-22T07:11:13Z,0,0.09435135706154543,0,2,200,0.350
2026-09-22T07:11:14Z,0,0.041984200075256155,0,2,200,0.339
2026-09-22T07:11:14Z,0,0.0157906719991639,0,2,200,0.353
2026-09-22T07:11:14Z,1,0.1443246810542279,0,2,200,0.346
2026-09-22T07:11:15Z,0,0.018098135786706788,0,2,200,0.352
2026-09-22T07:11:15Z,0,0.045263942442562426,0,2,200,0.351
2026-09-22T07:11:15Z,0,0.15824019413941756,0,2,200,0.370
2026-09-22T07:11:16Z,0,0.0770332904891244,0,2,200,0.348
2026-09-22T07:11:16Z,1,0.42152548002847845,0,2,200,0.342
2026-09-22T07:11:16Z,0,0.12719422147997508,0,2,200,0.341
2026-09-22T07:11:17Z,0,0.0655777160670333,0,4,200,0.355
2026-09-22T07:11:17Z,0,0.305253126810579,0,2,200,0.360
2026-09-22T07:11:17Z,0,0.06642231821755278,0,2,200,0.358
2026-09-22T07:11:18Z,0,0.07282072956041072,0,2,200,0.389
2026-09-22T07:11:18Z,0,0.1568733239326246,0,2,200,0.349
2026-09-22T07:11:19Z,0,0.2802032682076002,0,2,200,0.361
2026-09-22T07:11:19Z,0,0.46579899982698786,0,2,200,0.343
2026-09-22T07:11:19Z,0,0.4612497239044018,0,2,200,0.358
2026-09-22T07:11:21Z,0,0.01817210914439063,0,2,200,1.365
2026-09-22T07:11:21Z,0,0.18245372644922125,0,2,200,0.335
2026-09-22T07:11:21Z,0,0.11446707615806483,0,2,200,0.384
2026-09-22T07:11:22Z,0,0.019011484527583465,0,2,200,0.365
2026-09-22T07:11:22Z,0,0.06614754272402619,0,2,200,0.349
2026-09-22T07:11:22Z,1,0.19221364384742126,0,2,200,0.351
2026-09-22T07:11:23Z,0,0.07789432960811536,0,2,200,0.358
2026-09-22T07:11:23Z,1,0.2590221511435594,0,2,200,0.369
2026-09-22T07:11:23Z,0,0.014045158726328505,0,2,200,0.360
2026-09-22T07:11:24Z,0,0.07729240874668458,0,2,200,0.343
2026-09-22T07:11:24Z,0,0.08492873167002023,0,2,200,0.385
2026-09-22T07:11:25Z,0,0.03885887340188984,0,2,200,0.352
2026-09-22T07:11:25Z,0,0.09334575032759845,0,4,200,0.357
2026-09-22T07:11:25Z,0,0.33398281540753744,0,2,200,0.354
2026-09-22T07:11:26Z,0,0.015021703930898554,0,2,200,0.347
2026-09-22T07:11:26Z,0,0.05351860459454612,0,4,200,0.352
2026-09-22T07:11:26Z,0,0.022709752511387436,0,2,200,0.365
2026-09-22T07:11:27Z,0,0.013418594541426054,0,2,200,0.358
2026-09-22T07:11:27Z,0,0.01352421721099372,0,2,200,0.344
2026-09-22T07:11:27Z,0,0.3542081644507625,0,2,200,0.349
2026-09-22T07:11:28Z,0,0.09952648763121288,0,2,200,0.367
2026-09-22T07:11:28Z,1,0.31865647296779115,0,4,200,0.349
2026-09-22T07:11:28Z,0,0.012873023476613881,0,2,200,0.354
2026-09-22T07:11:29Z,0,0.29320935179569385,0,4,200,0.349
2026-09-22T07:11:29Z,0,0.05521174133284523,0,2,200,0.347
2026-09-22T07:11:30Z,0,0.018239946554889294,0,2,200,0.359
2026-09-22T07:11:30Z,0,0.19226344101131157,0,2,200,0.358
2026-09-22T07:11:30Z,0,0.1113970205973513,0,4,200,0.359
2026-09-22T07:11:31Z,1,0.28541904850647926,0,4,200,0.349
2026-09-22T07:11:31Z,1,0.26663352667380585,0,2,200,0.361
2026-09-22T07:11:31Z,0,0.030962294009552103,0,2,200,0.353
2026-09-22T07:11:32Z,1,0.21204355636588257,0,2,200,0.351
2026-09-22T07:11:32Z,0,0.01595923438359361,0,2,200,0.359
2026-09-22T07:11:32Z,0,0.05528310345105299,0,2,200,0.361
2026-09-22T07:11:33Z,0,0.14276749497452693,0,2,200,0.351
2026-09-22T07:11:33Z,0,0.013600070298617048,0,2,200,0.339
2026-09-22T07:11:33Z,0,0.016485522552889365,0,2,200,0.359
2026-09-22T07:11:34Z,1,0.07022149073364656,0,2,200,0.351
2026-09-22T07:11:34Z,0,0.02726837427131079,0,2,200,0.361
2026-09-22T07:11:34Z,0,0.04521262230984446,0,2,200,0.338
2026-09-22T07:11:35Z,0,0.06540940197059088,0,2,200,0.369
2026-09-22T07:11:35Z,0,0.2087617084011356,0,2,200,0.368
2026-09-22T07:11:36Z,0,0.012913446985256406,0,2,200,0.356
2026-09-22T07:11:36Z,0,0.035153517401129764,0,2,200,0.377
2026-09-22T07:11:36Z,1,0.23211716966243173,0,4,200,0.357
2026-09-22T07:11:37Z,0,0.12564395686816088,0,2,200,0.357
2026-09-22T07:11:37Z,0,0.022172417981631973,0,2,200,0.344
2026-09-22T07:11:37Z,0,0.02184417086412519,0,2,200,0.356
2026-09-22T07:11:38Z,0,0.021943010210323074,0,2,200,0.361
2026-09-22T07:11:38Z,0,0.021421134748371536,0,2,200,0.361
2026-09-22T07:11:38Z,0,0.2173125048026588,0,2,200,0.353
2026-09-22T07:11:39Z,0,0.4800721602129166,0,2,200,0.376
2026-09-22T07:11:39Z,0,0.012970892682819462,0,2,200,0.350
2026-09-22T07:11:40Z,0,0.08113151285886337,0,2,200,0.344
2026-09-22T07:11:40Z,1,0.183700722598323,0,2,200,0.354
2026-09-22T07:11:40Z,0,0.055206097152790484,0,2,200,0.348
2026-09-22T07:11:41Z,0,0.033929764506820656,0,2,200,0.357
2026-09-22T07:11:41Z,0,0.19798130118009635,0,2,200,0.349
2026-09-22T07:11:41Z,0,0.029081549870003002,0,2,200,0.342
2026-09-22T07:11:42Z,0,0.18823622872359871,0,4,200,0.345
2026-09-22T07:11:42Z,1,0.31126062206544675,0,4,200,0.343
2026-09-22T07:11:42Z,0,0.44870682784113747,0,2,200,0.373
2026-09-22T07:11:43Z,0,0.25646863542044035,0,2,200,0.354
2026-09-22T07:11:43Z,0,0.21111216187347204,0,2,200,0.350
2026-09-22T07:11:43Z,0,0.05341455797203465,0,2,200,0.342
2026-09-22T07:11:44Z,0,0.016366394864963912,0,2,200,0.370
2026-09-22T07:11:44Z,0,0.0714043229263453,0,4,200,0.346
2026-09-22T07:11:45Z,0,0.3698787007543116,0,2,200,0.387
2026-09-22T07:11:45Z,0,0.05351860459454612,0,4,200,0.335
2026-09-22T07:11:45Z,0,0.31022399316641913,0,2,200,0.349
2026-09-22T07:11:46Z,0,0.1513633922802773,0,2,200,0.369
2026-09-22T07:11:46Z,0,0.199604149861621,0,2,200,0.366
2026-09-22T07:11:46Z,0,0.018767502821361564,0,2,200,0.349
2026-09-22T07:11:47Z,0,0.05351860459454612,0,4,200,0.339
2026-09-22T07:11:47Z,0,0.31865647296779115,0,4,200,0.336
2026-09-22T07:11:47Z,1,0.37460543895333465,0,2,200,0.344
2026-09-22T07:11:48Z,0,0.08162540999318825,0,2,200,0.394
2026-09-22T07:11:48Z,0,0.2976607689128095,0,2,200,0.358
2026-09-22T07:11:48Z,0,0.012956851212043428,0,2,200,0.354
2026-09-22T07:11:49Z,1,0.5674305075844172,1,2,200,0.360
2026-09-22T07:11:49Z,0,0.02646440997454258,0,2,200,0.362
2026-09-22T07:11:49Z,0,0.013734997023162119,0,2,200,0.354
2026-09-22T07:11:50Z,0,0.08003924124396265,0,2,200,0.350
2026-09-22T07:11:50Z,0,0.05351860459454612,0,4,200,0.361
2026-09-22T07:11:51Z,1,0.20435912454209706,0,2,200,0.355
2026-09-22T07:11:51Z,0,0.014095662685989822,0,2,200,0.367
2026-09-22T07:11:51Z,0,0.11432885389659113,0,2,200,0.353
2026-09-22T07:11:52Z,0,0.04482991291892764,0,2,200,0.369
2026-09-22T07:11:52Z,0,0.13709295001919344,0,2,200,0.357
2026-09-22T07:11:52Z,0,0.02401344053036393,0,2,200,0.358
2026-09-22T07:11:53Z,0,0.013036273465992948,0,2,200,0.356
2026-09-22T07:11:53Z,0,0.018594318886376873,0,2,200,0.367
2026-09-22T07:11:53Z,0,0.01867000091846589,0,2,200,0.359
2026-09-22T07:11:54Z,0,0.019505352015406353,0,2,200,0.359
2026-09-22T07:11:54Z,0,0.03242137694032696,0,2,200,0.354
2026-09-22T07:11:55Z,0,0.03888092158734585,0,2,200,0.350
2026-09-22T07:11:55Z,0,0.24618582819292523,0,2,200,0.363
2026-09-22T07:11:55Z,0,0.12269834744164095,0,2,200,0.351
2026-09-22T07:11:56Z,0,0.12573616611534696,0,2,200,0.349
2026-09-22T07:11:56Z,0,0.08707992350276211,0,2,200,0.358
